link_id,start_id,end_id,distance,rt_struct,route_type,direction,width,vtcl_slope,lev_diff,tfc_signal,tfc_s_type,brail_tile,elevator,roof,start_lat,start_lon,end_lat,end_lon,wkt
00001B000000000309CC34A65EE17FC1,00001B000000000309CC2EA65EDE7FC1,00001B000000000309CC3B265EE47FC1,82.5,1,1,1,3,2,1,1,1,1,1,1,35.67192407,139.7030165,35.67262163,139.7033338,"LINESTRING(139.703016534 35.67192407, 139.703333795 35.67262163)"
00001B000000000309CC40265EE77FC1,00001B000000000309CC3FA65EE67FC1,00001B000000000309CC40265EE8FFC1,14,3,1,1,4,1,1,4,1,1,1,1,35.67287462,139.7034489,35.6729116,139.703597,"LINESTRING(139.703448861 35.672874621, 139.703596963 35.672911603)"
00001B000000000309CC42A65EF07FC1,00001B000000000309CC40265EE9FFC1,00001B000000000309CC44A65EF77FC1,74.1,1,1,1,3,1,1,1,1,1,1,1,35.67290107,139.7036482,35.67315544,139.7044055,"LINESTRING(139.70364815 35.67290107, 139.704405545 35.673155441)"
00001B000000000309CC45265EF87FC1,00001B000000000309CC44A65EF7FFC1,00001B000000000309CC45265EF8FFC1,6.4,4,1,1,3,1,1,1,1,1,1,1,35.6731633,139.7044256,35.67318816,139.7044888,"LINESTRING(139.704425559 35.673163304, 139.704488826 35.673188159)"
00001B000000000309CC53A65F0C7FC1,00001B000000000309CC53265F0BFFC1,00001B000000000309CC54265F0D7FC1,8.3,3,1,1,3,1,1,1,1,1,1,1,35.67395241,139.7055473,35.67400257,139.7056152,"LINESTRING(139.70554731 35.673952414, 139.705615185 35.674002569)"
00001B000000000309CC57265F127FC1,00001B000000000309CC54265F0DFFC1,00001B000000000309CC5AA65F16FFC1,60.3,1,1,1,3,2,1,1,1,1,1,1,35.67400737,139.7056473,35.6743695,139.7061448,"LINESTRING(139.705647329 35.674007373, 139.706144783 35.674369497)"
00001B000000000309CC5B265F187FC1,00001B000000000309CC5AA65F177FC1,00001B000000000309CC5BA65F18FFC1,10.3,3,1,1,3,1,1,1,1,1,1,1,35.67438001,139.7061716,35.67442008,139.7062737,"LINESTRING(139.706171582 35.674380013, 139.7062737 35.674420084)"
00001B000000000309CC5D265F1DFFC1,00001B000000000309CC5BA65F19FFC1,00001B000000000309CC5F265F21FFC1,45.2,1,1,1,3,1,1,1,1,1,1,1,35.6744344,139.7063151,35.67461439,139.7067632,"LINESTRING(139.706315062 35.674434401, 139.706763178 35.674614386)"
00001B000000000309CC30A65EE2FFC1,00001B000000000309CC2E265EE1FFC1,00001B000000000309CC33A65EE47FC1,36.2,1,1,1,4,2,1,1,1,1,1,1,35.67190441,139.7032003,35.67220565,139.7033531,"LINESTRING(139.703200318 35.67190441, 139.703353079 35.672205649)"
00001B000000000309CC34265EE4FFC1,00001B000000000309CC33A65EE47FC1,00001B000000000309CC34A65EE4FFC1,6.9,4,1,1,4,1,1,1,1,1,1,1,35.67220565,139.7033531,35.67226418,139.7033802,"LINESTRING(139.703353079 35.672205649, 139.703380205 35.672264184)"
00001B000000000309CC3AA65EE77FC1,00001B000000000309CC38265EE67FC1,00001B000000000309CC3CA65EE87FC1,30.8,1,1,1,4,1,1,1,1,1,1,1,35.67245999,139.7034671,35.67272104,139.7035829,"LINESTRING(139.703467093 35.672459989, 139.703582935 35.672721041)"
00001B000000000309CC3D265EE97FC1,00001B000000000309CC3CA65EE87FC1,00001B000000000309CC3DA65EEA7FC2,9.3,1,1,1,3,1,1,1,1,1,1,1,35.67272104,139.7035829,35.672753,139.7036773,"LINESTRING(139.703582935 35.672721041, 139.703677324 35.672753)"
00001B000000000309CC3E265EECFFC1,00001B000000000309CC3DA65EEA7FC2,00001B000000000309CC3F265EEEFFC1,25.4,1,1,1,3,1,1,1,1,1,1,1,35.672753,139.7036773,35.67283954,139.703937,"LINESTRING(139.703677324 35.672753, 139.703936999 35.672839538)"
00001B000000000309CC3F265EEFFFC2,00001B000000000309CC3F265EEF7FC1,00001B000000000309CC3F265EEFFFC1,3.9,4,1,1,3,1,1,1,1,1,1,1,35.67284351,139.7039517,35.6728547,139.703993,"LINESTRING(139.703951667 35.67284351, 139.703992975 35.672854698)"
00001B000000000309CC40A65EF3FFC1,00001B000000000309CC3F265EF07FC1,00001B000000000309CC41A65EF77FC1,38.7,1,1,1,3,1,1,1,1,1,1,1,35.6728581,139.7040055,35.67299087,139.704401,"LINESTRING(139.704005528 35.672858098, 139.704400994 35.672990872)"
00001B000000000309CC51A65F0FFFC1,00001B000000000309CC51265F0F7FC1,00001B000000000309CC52265F107FC1,7.9,3,1,1,3,1,1,1,1,1,1,1,35.67385463,139.7057247,35.6739014,139.7057907,"LINESTRING(139.705724748 35.673854625, 139.705790714 35.673901397)"
00001B000000000309CC55265F147FC1,00001B000000000309CC52A65F107FC1,00001B000000000309CC57A65F17FFC1,47.6,1,1,1,3,2,1,1,1,1,1,1,35.67393028,139.7058001,35.67420868,139.7061999,"LINESTRING(139.705800117 35.673930283, 139.706199867 35.67420868)"
00001B000000000309CC58265F18FFC1,00001B000000000309CC57A65F17FFC1,00001B000000000309CC58A65F1A7FC1,14.6,3,1,1,3,1,1,1,1,1,1,1,35.67420868,139.7061999,35.67427148,139.7063415,"LINESTRING(139.706199867 35.67420868, 139.706341468 35.674271477)"
00001B000000000309CC5AA65F1EFFC1,00001B000000000309CC59265F1AFFC1,00001B000000000309CC5CA65F237FC1,50.1,1,1,1,3,1,1,1,1,1,1,1,35.67428149,139.706364,35.67448697,139.7068567,"LINESTRING(139.706364049 35.674281491, 139.70685669 35.674486967)"
00001B000000000309CC46265EFA7FC1,00001B000000000309CC45265EF8FFC1,00001B000000000309CC46A65EFBFFC1,17.2,1,1,1,3,1,1,1,1,1,1,1,35.67318816,139.7044888,35.67327441,139.7046465,"LINESTRING(139.704488826 35.673188159, 139.704646465 35.673274414)"
00001B000000000309CC4E265F057FC1,00001B000000000309CC49A65EFFFFC1,00001B000000000309CC52265F0B7FC1,77.8,1,1,1,3,1,1,1,1,1,1,1,35.67343774,139.7048704,35.67390525,139.7055114,"LINESTRING(139.704870392 35.673437742, 139.705511359 35.673905245)"
00001B000000000309CC45A65EFEFFC1,00001B000000000309CC44265EFC7FC1,00001B000000000309CC46A65F00FFC1,26.3,1,1,1,3,1,1,1,1,1,1,1,35.67312507,139.7046908,35.67326927,139.7049221,"LINESTRING(139.704690812 35.673125073, 139.704922096 35.673269269)"
00001B000000000309CC4BA65F06FFC1,00001B000000000309CC46A65F00FFC1,00001B000000000309CC50265F0D7FC1,86.3,1,1,1,3,1,1,1,1,1,1,1,35.67326927,139.7049221,35.67379298,139.7056268,"LINESTRING(139.704922096 35.673269269, 139.705626844 35.673792981)"
00001B000000000309CC5B265F16FFC2,00001B000000000309CC5AA65F16FFC1,00001B000000000309CC5B265F16FFC1,4.6,1,1,1,2,1,1,1,1,1,1,1,35.6743695,139.7061448,35.67440879,139.7061594,"LINESTRING(139.706144783 35.674369497, 139.70615944 35.674408792)"
00001B000000000309CC5DA65F167FC1,00001B000000000309CC5B265F16FFC1,00001B000000000309CC60265F15FFC1,30,1,1,1,2,1,1,1,1,1,1,1,35.67440879,139.7061594,35.67467339,139.7060909,"LINESTRING(139.70615944 35.674408792, 139.706090911 35.674673388)"
00001B000000000309CC60265F157FC1,00001B000000000309CC60265F15FFC1,00001B000000000309CC60265F14FFC1,4,1,1,1,2,1,1,1,1,1,1,1,35.67467339,139.7060909,35.67469433,139.7060547,"LINESTRING(139.706090911 35.674673388, 139.706054743 35.674694328)"
00001B000000000309CC61265F14FFC1,00001B000000000309CC60A65F14FFC1,00001B000000000309CC61A65F14FFC1,7.1,4,1,1,2,1,1,1,1,1,1,1,35.674702,139.7060531,35.67476522,139.7060393,"LINESTRING(139.706053075 35.674702002, 139.706039332 35.674765221)"
00001B000000000309CC62265F14FFC2,00001B000000000309CC62265F14FFC1,00001B000000000309CC62A65F157FC1,3.7,1,1,1,2,1,1,1,1,1,1,1,35.67478189,139.7060357,35.6748077,139.7060614,"LINESTRING(139.706035708 35.674781892, 139.706061377 35.674807701)"
00001B000000000309CC64A65F14FFC1,00001B000000000309CC62A65F157FC1,00001B000000000309CC66A65F147FC1,25.4,1,1,1,2,1,1,1,1,1,1,1,35.6748077,139.7060614,35.67503316,139.7060129,"LINESTRING(139.706061377 35.674807701, 139.706012865 35.675033163)"
00001B000000000309CC66A65F13FFC2,00001B000000000309CC66A65F147FC1,00001B000000000309CC66A65F13FFC1,3.5,1,1,1,2,1,1,1,1,1,1,1,35.67503316,139.7060129,35.67504839,139.7059786,"LINESTRING(139.706012865 35.675033163, 139.7059786 35.675048392)"
00001B000000000309CC67A65F137FC1,00001B000000000309CC66A65F13FFC1,00001B000000000309CC68265F137FC1,9.9,4,1,1,2,1,1,1,1,1,1,1,35.67504839,139.7059786,35.67513596,139.7059558,"LINESTRING(139.7059786 35.675048392, 139.705955758 35.675135956)"
00001B000000000309CC68A65F137FC1,00001B000000000309CC68265F137FC1,00001B000000000309CC69265F13FFC1,3.9,1,1,1,2,1,1,1,1,1,1,1,35.67513596,139.7059558,35.67516701,139.7059765,"LINESTRING(139.705955758 35.675135956, 139.705976541 35.675167014)"
00001B000000000309CC6B265F137FC1,00001B000000000309CC69265F13FFC1,00001B000000000309CC6DA65F12FFC1,29.4,1,1,1,2,1,1,1,1,1,1,1,35.67516701,139.7059765,35.6754272,139.7059177,"LINESTRING(139.705976541 35.675167014, 139.705917686 35.675427202)"
00001B000000000309CC6DA65F127FC1,00001B000000000309CC6DA65F12FFC1,00001B000000000309CC6E265F127FC1,3.3,1,1,1,4,1,1,1,1,1,1,1,35.6754272,139.7059177,35.67544491,139.705889,"LINESTRING(139.705917686 35.675427202, 139.705888984 35.675444913)"
00001B000000000309CC6EA65F11FFC1,00001B000000000309CC6E265F11FFC1,00001B000000000309CC6FA65F11FFC2,9.3,3,1,1,4,1,1,1,1,1,1,1,35.67545356,139.7058871,35.67553591,139.7058695,"LINESTRING(139.705887135 35.675453555, 139.705869509 35.675535913)"
00001B000000000309CC6FA65F11FFC3,00001B000000000309CC6FA65F11FFC1,00001B000000000309CC70265F11FFC1,2.2,1,1,1,4,1,1,1,1,1,1,1,35.67554398,139.7058678,35.67556188,139.7058787,"LINESTRING(139.705867782 35.675543982, 139.705878715 35.675561881)"
00001B000000000309CC77A65F107FC1,00001B000000000309CC70265F11FFC1,00001B000000000309CC7F265F0EFFC1,94,1,1,1,2,1,1,1,1,1,1,1,35.67556188,139.7058787,35.67639564,139.7056954,"LINESTRING(139.705878715 35.675561881, 139.705695445 35.676395642)"
00001B000000000309CC80A65F137FC1,00001B000000000309CC7F265F0EFFC1,00001B000000000309CC81A65F187FC1,51.8,1,1,1,2,3,1,1,1,1,1,1,35.67639564,139.7056954,35.67655507,139.7062332,"LINESTRING(139.705695445 35.676395642, 139.706233203 35.676555066)"
00001B000000000309CC83A65F18FFC1,00001B000000000309CC82A65F18FFC1,00001B000000000309CC85265F18FFC1,14.7,1,1,1,3,1,1,1,1,1,1,1,35.67659082,139.7062691,35.67672297,139.7062567,"LINESTRING(139.706269147 35.676590817, 139.706256657 35.676722967)"
00001B000000000309CC86265F187FC1,00001B000000000309CC85265F18FFC1,00001B000000000309CC86A65F17FFC1,12.7,1,1,1,3,1,1,1,1,1,1,1,35.67672297,139.7062567,35.67683346,139.7062189,"LINESTRING(139.706256657 35.676722967, 139.706218926 35.676833463)"
00001B000000000309CC5BA65F18FFC2,00001B000000000309CC5BA65F19FFC1,00001B000000000309CC5C265F187FC1,7.8,1,1,1,3,1,1,1,1,1,1,1,35.6744344,139.7063151,35.67445115,139.7062308,"LINESTRING(139.706315062 35.674434401, 139.706230823 35.674451147)"
00001B000000000309CC5E265F17FFC1,00001B000000000309CC5C265F187FC1,00001B000000000309CC60265F177FC1,26.7,1,1,1,2,1,1,1,1,1,1,1,35.67445115,139.7062308,35.67468671,139.706168,"LINESTRING(139.706230823 35.674451147, 139.706168006 35.674686713)"
00001B000000000309CC60A65F177FC2,00001B000000000309CC60265F177FC1,00001B000000000309CC60A65F177FC1,4,1,1,1,2,1,1,1,1,1,1,1,35.67468671,139.706168,35.6747167,139.7061923,"LINESTRING(139.706168006 35.674686713, 139.706192276 35.674716695)"
00001B000000000309CC61A65F177FC1,00001B000000000309CC61265F177FC1,00001B000000000309CC62265F177FC2,6.2,4,1,1,2,1,1,1,1,1,1,1,35.67472499,139.70619,35.67477948,139.7061748,"LINESTRING(139.706189971 35.674724992, 139.706174836 35.67477948)"
00001B000000000309CC62A65F16FFC2,00001B000000000309CC62265F177FC1,00001B000000000309CC62A65F16FFC1,3.9,1,1,1,2,1,1,1,1,1,1,1,35.67479379,139.7061709,35.67481804,139.7061395,"LINESTRING(139.706170861 35.674793789, 139.706139458 35.674818039)"
00001B000000000309CC64A65F167FC1,00001B000000000309CC62A65F16FFC1,00001B000000000309CC66A65F15FFC1,25.6,1,1,1,2,1,1,1,1,1,1,1,35.67481804,139.7061395,35.67504506,139.7060866,"LINESTRING(139.706139458 35.674818039, 139.706086628 35.67504506)"
00001B000000000309CC67265F15FFC2,00001B000000000309CC66A65F15FFC1,00001B000000000309CC67265F15FFC1,4.1,1,1,1,2,1,1,1,1,1,1,1,35.67504506,139.7060866,35.6750779,139.706108,"LINESTRING(139.706086628 35.67504506, 139.706108043 35.675077897)"
00001B000000000309CC68265F15FFC1,00001B000000000309CC67265F15FFC1,00001B000000000309CC68A65F15FFC1,9.3,4,1,1,2,1,1,1,1,1,1,1,35.6750779,139.706108,35.67515927,139.7060852,"LINESTRING(139.706108043 35.675077897, 139.7060852 35.675159274)"
00001B000000000309CC69265F157FC1,00001B000000000309CC68A65F15FFC1,00001B000000000309CC69265F14FFC1,3.7,1,1,1,2,1,1,1,1,1,1,1,35.67515927,139.7060852,35.67518069,139.7060538,"LINESTRING(139.7060852 35.675159274, 139.706053791 35.67518069)"
00001B000000000309CC6BA65F147FC1,00001B000000000309CC69265F14FFC1,00001B000000000309CC6DA65F13FFC2,29.3,1,1,1,2,1,1,1,1,1,1,1,35.67518069,139.7060538,35.67544037,139.7059938,"LINESTRING(139.706053791 35.67518069, 139.705993776 35.675440373)"
00001B000000000309CC6E265F13FFC1,00001B000000000309CC6DA65F13FFC2,00001B000000000309CC6E265F147FC1,2.8,1,1,1,4,1,1,1,1,1,1,1,35.67544037,139.7059938,35.67546399,139.7060034,"LINESTRING(139.705993776 35.675440373, 139.706003383 35.675463994)"
00001B000000000309CC6F265F13FFC1,00001B000000000309CC6EA65F147FC1,00001B000000000309CC6FA65F13FFC1,8.4,3,1,1,4,1,1,1,1,1,1,1,35.67547258,139.706001,35.67554669,139.7059807,"LINESTRING(139.706001026 35.67547258, 139.705980681 35.67554669)"
00001B000000000309CC70265F137FC3,00001B000000000309CC70265F13FFC1,00001B000000000309CC70265F137FC2,2.4,1,1,1,4,1,1,1,1,1,1,1,35.67555877,139.7059774,35.67557055,139.7059554,"LINESTRING(139.705977366 35.675558765, 139.705955426 35.675570547)"
00001B000000000309CC73A65F127FC1,00001B000000000309CC70265F137FC2,00001B000000000309CC76A65F11FFC1,42.2,1,1,1,2,1,1,1,1,1,1,1,35.67557055,139.7059554,35.6759445,139.7058696,"LINESTRING(139.705955426 35.675570547, 139.705869621 35.675944497)"
00001B000000000309CC77265F11FFC2,00001B000000000309CC76A65F11FFC1,00001B000000000309CC77265F11FFC1,3.3,1,1,1,2,3,1,1,1,1,1,1,35.6759445,139.7058696,35.6759702,139.7058882,"LINESTRING(139.705869621 35.675944497, 139.705888181 35.675970195)"
00001B000000000309CC78265F11FFC1,00001B000000000309CC77265F11FFC1,00001B000000000309CC78A65F11FFC1,7.4,4,1,1,2,1,1,1,1,1,1,1,35.6759702,139.7058882,35.67603587,139.705871,"LINESTRING(139.705888181 35.675970195, 139.705871049 35.676035868)"
00001B000000000309CC78A65F117FC2,00001B000000000309CC78A65F11FFC1,00001B000000000309CC78A65F117FC1,3,1,1,1,2,2,1,1,1,1,1,1,35.67603587,139.705871,35.67605157,139.7058439,"LINESTRING(139.705871049 35.676035868, 139.705843923 35.676051572)"
00001B000000000309CC7B265F10FFC1,00001B000000000309CC78A65F117FC1,00001B000000000309CC7DA65F107FC1,29.3,1,1,1,2,1,1,1,1,1,1,1,35.67605157,139.7058439,35.67631141,139.7057868,"LINESTRING(139.705843923 35.676051572, 139.705786816 35.676311409)"
00001B000000000309CC7E265F10FFC1,00001B000000000309CC7DA65F107FC1,00001B000000000309CC7EA65F10FFC1,8,1,1,1,2,1,1,1,1,1,1,1,35.67631141,139.7057868,35.6763728,139.7058325,"LINESTRING(139.705786816 35.676311409, 139.705832502 35.6763728)"
00001B000000000309CC7FA65F14FFC1,00001B000000000309CC7EA65F10FFC1,00001B000000000309CC80A65F187FC1,38.9,1,1,1,2,3,1,1,1,1,1,1,35.6763728,139.7058325,35.67649272,139.7062365,"LINESTRING(139.705832502 35.6763728, 139.706236534 35.676492724)"
00001B000000000309CC80A65F18FFC1,00001B000000000309CC80A65F187FC1,00001B000000000309CC80265F197FC1,6.5,1,1,1,2,1,1,1,1,1,1,1,35.67649272,139.7062365,35.67646726,139.7063007,"LINESTRING(139.706236534 35.676492724, 139.706300712 35.676467257)"
00001B000000000309CC7DA65F1A7FC1,00001B000000000309CC80265F19FFC1,00001B000000000309CC7B265F1B7FC1,30.1,1,1,1,4,1,1,1,1,1,1,1,35.67645703,139.7063265,35.67619149,139.7063922,"LINESTRING(139.706326478 35.676457032, 139.706392151 35.676191485)"
00001B000000000309CC7AA65F1B7FC1,00001B000000000309CC7B265F1B7FC1,00001B000000000309CC7A265F1B7FC1,8.8,3,1,1,4,1,1,1,1,1,1,1,35.67619149,139.7063922,35.67611296,139.7064093,"LINESTRING(139.706392151 35.676191485, 139.706409283 35.676112962)"
00001B000000000309CC75A65F1CFFC1,00001B000000000309CC7A265F1B7FC1,00001B000000000309CC71A65F1DFFC1,53.2,1,1,1,4,1,1,1,1,1,1,1,35.67611296,139.7064093,35.67564468,139.7065363,"LINESTRING(139.706409283 35.676112962, 139.706536346 35.675644684)"
00001B000000000309CC70A65F1DFFC1,00001B000000000309CC71A65F1DFFC1,00001B000000000309CC70265F1E7FC1,9.2,3,1,1,3,1,1,1,1,1,1,1,35.67564468,139.7065363,35.67556337,139.7065563,"LINESTRING(139.706536346 35.675644684, 139.706556305 35.67556337)"
00001B000000000309CC6CA65F1F7FC1,00001B000000000309CC6FA65F1E7FC2,00001B000000000309CC6A265F1FFFC1,35.5,1,1,1,3,1,1,1,1,1,1,1,35.67554424,139.7065751,35.67523209,139.7066634,"LINESTRING(139.706575054 35.675544239, 139.706663409 35.675232086)"
00001B000000000309CC66265F217FC1,00001B000000000309CC68A65F207FC1,00001B000000000309CC63A65F21FFC1,32.8,1,1,1,4,1,1,1,1,1,1,1,35.67516213,139.7066805,35.67487659,139.7067748,"LINESTRING(139.706680541 35.67516213, 139.706774768 35.674876594)"
00001B000000000309CC63265F227FC1,00001B000000000309CC63A65F21FFC1,00001B000000000309CC62A65F22FFC1,7.6,3,1,1,3,1,1,1,1,1,1,1,35.67487659,139.7067748,35.67481806,139.7068176,"LINESTRING(139.706774768 35.674876594, 139.706817598 35.67481806)"
00001B000000000309CC60265F23FFC1,00001B000000000309CC60A65F23FFC1,00001B000000000309CC5FA65F237FC1,7.8,1,1,1,3,1,1,1,1,1,1,1,35.67471068,139.7068869,35.67464815,139.7068472,"LINESTRING(139.706886894 35.674710676, 139.706847242 35.67464815)"
00001B000000000309CC61A65F237FC1,00001B000000000309CC62265F22FFC1,00001B000000000309CC60A65F23FFC1,10.5,1,1,1,3,1,1,1,1,1,1,1,35.6747942,139.706833,35.67471068,139.7068869,"LINESTRING(139.706832996 35.674794199, 139.706886894 35.674710676)"
00001B000000000309CC5EA65F247FC1,00001B000000000309CC5FA65F237FC1,00001B000000000309CC5D265F24FFC1,16.3,3,1,1,4,1,1,4,1,1,1,1,35.67464815,139.7068472,35.67452041,139.7069369,"LINESTRING(139.706847242 35.67464815, 139.706936882 35.674520414)"
00001B000000000309CC5D265F25FFC1,00001B000000000309CC5D265F24FFC1,00001B000000000309CC5CA65F26FFC1,10.1,1,1,1,3,1,1,1,1,1,1,1,35.67452041,139.7069369,35.67448952,139.7070422,"LINESTRING(139.706936882 35.674520414, 139.707042152 35.674489521)"
00001B000000000309CC5D265F28FFC1,00001B000000000309CC5CA65F26FFC1,00001B000000000309CC5DA65F2AFFC1,20.2,3,1,1,4,1,1,4,1,1,1,1,35.67448952,139.7070422,35.67454377,139.7072549,"LINESTRING(139.707042152 35.674489521, 139.707254875 35.674543773)"
00001B000000000309CC5E265F2AFFC1,00001B000000000309CC5DA65F2AFFC1,00001B000000000309CC5EA65F2B7FC1,6.2,1,1,1,3,1,1,1,1,1,1,1,35.67454377,139.7072549,35.67459566,139.7072805,"LINESTRING(139.707254875 35.674543773, 139.707280486 35.67459566)"
00001B000000000309CC5FA65F2A7FC1,00001B000000000309CC5EA65F2B7FC1,00001B000000000309CC61265F29FFC1,16.2,3,1,1,4,1,1,4,1,1,1,1,35.67459566,139.7072805,35.67472381,139.7071958,"LINESTRING(139.707280486 35.67459566, 139.707195776 35.674723811)"
00001B000000000309CC61A65F287FC1,00001B000000000309CC61265F297FC1,00001B000000000309CC61A65F277FC2,10.2,1,1,1,3,1,1,1,1,1,1,1,35.67474104,139.7071844,35.67476573,139.7070756,"LINESTRING(139.707184389 35.674741037, 139.707075621 35.674765726)"
00001B000000000309CC61265F25FFC1,00001B000000000309CC61A65F277FC1,00001B000000000309CC60A65F247FC1,15.3,3,1,1,4,1,1,4,1,1,1,1,35.67476165,139.7070616,35.67471531,139.7069028,"LINESTRING(139.707061637 35.674761647, 139.706902793 35.674715313)"
00001B000000000309CC64265F25FFC1,00001B000000000309CC62A65F26FFC1,00001B000000000309CC65A65F257FC1,18.1,1,1,1,4,1,1,1,1,1,1,1,35.67483141,139.7070348,35.67497653,139.7069447,"LINESTRING(139.707034819 35.674831406, 139.706944662 35.674976532)"
00001B000000000309CC6AA65F237FC1,00001B000000000309CC65A65F257FC1,00001B000000000309CC70265F21FFC2,68.6,1,1,1,4,1,1,1,1,1,1,1,35.67497653,139.7069447,35.67557517,139.7067552,"LINESTRING(139.706944662 35.674976532, 139.706755248 35.675575168)"
00001B000000000309CC71A65F217FC1,00001B000000000309CC70A65F21FFC1,00001B000000000309CC72265F217FC1,9.6,3,1,1,4,1,1,1,1,1,1,1,35.67560804,139.7067579,35.6756918,139.7067319,"LINESTRING(139.706757891 35.675608041, 139.706731938 35.675691798)"
00001B000000000309CC76A65F1FFFC1,00001B000000000309CC72265F217FC1,00001B000000000309CC7B265F1EFFC2,54.8,1,1,1,4,1,1,1,1,1,1,1,35.6756918,139.7067319,35.67617435,139.7066006,"LINESTRING(139.706731938 35.675691798, 139.706600592 35.676174352)"
00001B000000000309CC7BA65F1EFFC1,00001B000000000309CC7B265F1EFFC1,00001B000000000309CC7CA65F1E7FC1,8.2,3,1,1,4,1,1,1,1,1,1,1,35.67618492,139.706598,35.67625716,139.7065806,"LINESTRING(139.706598041 35.676184919, 139.706580604 35.676257158)"
00001B000000000309CC7EA65F1DFFC1,00001B000000000309CC7CA65F1E7FC1,00001B000000000309CC80A65F1D7FC1,26.2,1,1,1,4,1,1,1,1,1,1,1,35.67625716,139.7065806,35.67648778,139.7065162,"LINESTRING(139.706580604 35.676257158, 139.706516186 35.676487776)"
00001B000000000309CC82A65F1CFFC1,00001B000000000309CC81265F1D7FC1,00001B000000000309CC84A65F1C7FC1,21.5,3,1,1,4,1,1,4,1,1,1,1,35.67651271,139.7065092,35.67670259,139.7064635,"LINESTRING(139.70650922 35.676512712, 139.706463535 35.676702593)"
00001B000000000309CC87265F1BFFC1,00001B000000000309CC85A65F1C7FC1,00001B000000000309CC88265F1B7FC1,18.1,1,1,1,4,1,1,1,1,1,1,1,35.67675567,139.70645,35.67691532,139.7064093,"LINESTRING(139.706449998 35.67675567, 139.706409283 35.676915317)"
00001B000000000309CC88A65F1B7FC1,00001B000000000309CC88265F1B7FC1,00001B000000000309CC89265F1B7FC1,6.4,4,1,1,4,1,1,1,1,1,1,1,35.67691532,139.7064093,35.676971,139.7063922,"LINESTRING(139.706409283 35.676915317, 139.706392151 35.676970996)"
00001B000000000309CC8B265F1AFFC1,00001B000000000309CC89265F1B7FC1,00001B000000000309CC8CA65F1A7FC1,20.5,1,1,1,4,1,1,1,1,1,1,1,35.676971,139.7063922,35.67715088,139.7063422,"LINESTRING(139.706392151 35.676970996, 139.706342182 35.677150883)"
00001B000000000309CC8CA65F167FC1,00001B000000000309CC86A65F17FFC1,00001B000000000309CC92A65F14FFC1,74.2,1,1,1,3,1,1,1,1,1,1,1,35.67683346,139.7062189,35.67748639,139.7060424,"LINESTRING(139.706218926 35.676833463, 139.70604237 35.677486387)"
00001B000000000309CC93A65F147FC1,00001B000000000309CC92A65F14FFC1,00001B000000000309CC95265F137FC1,16,1,1,1,3,1,1,1,1,1,1,1,35.67748639,139.7060424,35.67761916,139.7059724,"LINESTRING(139.70604237 35.677486387, 139.705972414 35.677619161)"
00001B000000000309CC97265F11FFC1,00001B000000000309CC95265F137FC1,00001B000000000309CC99A65F107FC1,31.4,1,1,1,3,1,1,1,1,1,1,1,35.67761916,139.7059724,35.67786758,139.7058054,"LINESTRING(139.705972414 35.677619161, 139.705805376 35.677867577)"
00001B000000000309CC9C265F0E7FC1,00001B000000000309CC99A65F107FC1,00001B000000000309CC9F265F0C7FC1,40.4,1,1,1,3,1,1,1,1,1,1,1,35.67786758,139.7058054,35.67817453,139.7055655,"LINESTRING(139.705805376 35.677867577, 139.705565526 35.678174527)"
00001B000000000309CC8E265F19FFC1,00001B000000000309CC8CA65F1A7FC1,00001B000000000309CC90265F197FC1,21.3,3,1,1,4,1,1,1,1,1,1,1,35.67715088,139.7063422,35.67733934,139.7062994,"LINESTRING(139.706342182 35.677150883, 139.706299352 35.677339337)"
00001B000000000309CC91A65F18FFC1,00001B000000000309CC90265F197FC1,00001B000000000309CC93A65F187FC1,22.5,1,1,1,4,1,1,1,1,1,1,1,35.67733934,139.7062994,35.67753636,139.7062422,"LINESTRING(139.706299352 35.677339337, 139.706242245 35.677536356)"
00001B000000000309CC95265F17FFC1,00001B000000000309CC93A65F187FC1,00001B000000000309CC96A65F16FFC1,20.1,1,1,1,4,1,1,1,1,1,1,1,35.67753636,139.7062422,35.67770482,139.7061609,"LINESTRING(139.706242245 35.677536356, 139.706160867 35.677704822)"
00001B000000000309CC97265F167FC1,00001B000000000309CC96A65F16FFC1,00001B000000000309CC98265F15FFC1,10.8,1,1,1,4,1,1,1,1,1,1,1,35.67770482,139.7061609,35.67779098,139.706105,"LINESTRING(139.706160867 35.677704822, 139.706105006 35.67779098)"
00001B000000000309CC9A265F147FC1,00001B000000000309CC99265F157FC1,00001B000000000309CC9BA65F137FC1,18.6,1,1,1,4,1,1,1,1,1,1,1,35.67783474,139.7060766,35.67797751,139.7059696,"LINESTRING(139.706076634 35.67783474, 139.705969559 35.677977508)"
00001B000000000309CC9E265F117FC1,00001B000000000309CC9BA65F137FC1,00001B000000000309CCA0A65F0FFFC1,37.7,1,1,1,4,1,1,1,1,1,1,1,35.67797751,139.7059696,35.67826649,139.7057499,"LINESTRING(139.705969559 35.677977508, 139.705749883 35.678266486)"
00001B000000000309CCA0265F0B7FC1,00001B000000000309CC9FA65F0BFFC1,00001B000000000309CCA1265F0AFFC1,9.3,3,1,1,3,1,1,4,1,1,1,1,35.678209,139.7055382,35.67827945,139.7054824,"LINESTRING(139.705538219 35.678208997, 139.705482409 35.678279445)"
